id,topic,text,label,source,word_count
876,International relations,"The realist framework of international relations rests on the fundamental assumption that the international state system is an anarchy, with no overarching power restricting the behaviour of sovereign states. As a consequence, states are engaged in a continuous power struggle, where they seek to augment their own military capabilities, economic power, and diplomacy relative to other states; this is to ensure the protection of their political system, citizens, and vital interests. The realist framework further assumes that states act as unitary, rational actors, where central decision makers in the state apparatus ultimately stand for most of the state's foreign policy decisions. International organizations are in consequence merely seen as tools for individual states used to further their own interests, and are thought to have little power in shaping states' foreign policies on their own.",0,wikipedia,134
877,International relations,"The realist framework is traditionally associated with the analysis of power politics, and has been used to analyze the conflicts between states in the early European state system; the causes of the First and Second World Wars, as well as the behavior of the United States and the Soviet Union during the Cold War. In settings such as these, the realist framework carries great interpretative insights in explaining how the military and economic power struggles of states lead to larger armed conflicts.",0,wikipedia,82
878,International relations,"In contrast to realism, the liberal framework emphasises that states, although they are sovereign, do not exist in a purely anarchical system. Rather, liberal theory assumes that states are institutionally constrained by the power of international organisations and mutually dependent on one another through economic and diplomatic ties. Institutions such as the United Nations, the World Trade Organisation (WTO), and the International Court of Justice are taken to, over time, have developed power and influence to shape the foreign policies of individual states. Furthermore, the existence of the globalised world economy makes continuous military power struggle irrational, as states are dependent on participation in the global trade system to ensure their own survival. As such, the liberal framework stresses cooperation between states as a fundamental part of the international system. States are not seen as unitary actors, but pluralistic arenas where interest groups, non-governmental organisations, and economic actors also shape the creation of foreign policy.",0,wikipedia,155
879,International relations,"Kant's essay Perpetual Peace from 1795 is often cited as the intellectual basis of liberal theory. In it, he postulates that states, over time, through increased political and economic cooperation, will come to resemble an international federation—a world government—which will be characterised by continual peace and cooperation. In modern times, liberal international relations theory arose after World War I in response to the ability of states to control and limit war in their international relations. Early adherents include Woodrow Wilson and Norman Angell, who argued that states mutually gained from cooperation and that war was so destructive as to be essentially futile. Liberalism was not recognized as a coherent theory as such until it was collectively and derisively termed idealism by E. H. Carr. A new version of ""idealism"" that focused on human rights as the basis of the legitimacy of international law was advanced by Hans Köchler. Major theorists include Montesquieu, Kant, Michael W. Doyle, Francis Fukuyama, and Helen Milner.",0,wikipedia,161
880,International relations,"While realism predicts that conflict should be the norm in international relations, regime theorists say that there is cooperation despite anarchy. Often, they cite cooperation in trade, human rights, and collective security among other issues. These instances of cooperation are regimes. The most commonly cited definition of regimes comes from Stephen Krasner, who defines regimes as ""principles, norms, rules, and decision-making procedures around which actor expectations converge in a given issue-area"". Not all approaches to regime theory, however, are liberal or neoliberal; some realist scholars like Joseph Grieco have developed hybrid theories which take a realist-based approach to this fundamentally liberal theory. (Realists do not say cooperation never happens, just that it is not the norm; it is a difference of degree).",0,wikipedia,122
881,International relations,"The constructivist framework rests on the fundamental assumption that the international system is built on social constructs, such as ideas, norms, and identities. Various political actors, such as state leaders, policy makers, and the leaders of international organisations, are socialised into different roles and systems of norms, which define how the international system operates. The constructivist scholar Alexander Wendt, in a 1992 article in International Organization, noted in response to realism that ""anarchy is what states make of it"". By this, he means that the anarchic structure that realists claim governs state interaction is, in fact, a phenomenon that is socially constructed and reproduced by states.",0,wikipedia,106
882,International relations,"Constructivism is part of critical theory, and as such seeks to criticise the assumptions underlying traditional IR theory. Constructivist theory would, for example, claim that the state leaders of the United States and the Soviet Union were socialised into different roles and norms, which can provide theoretical insights into how the conflict between the nations was conducted during the Cold War. E.g., prominent US policy makers frequently spoke of the USSR as an 'evil empire' and thus socialised the US population and state apparatus into an anti-communist sentiment, which defined the norms conducted in US foreign policy. Other constructivist analyses include the discourses on European integration; senior policy-making circles were socialised into ideas of Europe as a historical and cultural community, and therefore sought to construct institutions to integrate European nations into a single political body. Constructivism is also present in the analysis of international law, where norms of conduct such as the prohibition of chemical weapons, torture, and the protection of civilians in war, are socialised into international organisations, and stipulated into rules. Prominent constructivist IR scholars include Michael Barnett, Martha Finnemore, Ted Hopf, Peter Katzenstein, Kathryn Sikkink, and Alexander Wendt.",0,wikipedia,192
883,International relations,"Post-structuralist theories of international relations (also called critical theories due to being inherently critical of traditional IR frameworks) developed in the 1980s from postmodernist studies in political science. Post-structuralism explores the deconstruction of concepts traditionally not problematic in IR (such as ""power"" and ""agency"") and examines how the construction of these concepts shapes international relations. The examination of ""narratives"" plays an important part in poststructuralist analysis; for example, feminist poststructuralist work has examined the role that ""women"" play in global society and how they are constructed in war as ""innocent"" and ""civilians"". Rosenberg's article ""Why is there no International Historical Sociology"" was a key text in the evolution of this strand of international relations theory. Post-structuralism has garnered both significant praise and criticism, with its critics arguing that post-structuralist research often fails to address the real-world problems that international relations studies are supposed to contribute to solving. Constructivist theory (see above) is the most prominent strand of post-structuralism. Other prominent post-structuralist theories are Marxism, dependency theory, feminism, and the theories of the English school. See also critical international relations theory.",0,wikipedia,180
884,Law,"Law is a set of rules that are created and enforced by governmental or societal institutions to regulate behavior, with its precise definition a matter of longstanding debate. It has been variously described as a science and as the art of justice. State-enforced laws can be made by a legislature, resulting in statutes; by the executive through decrees and regulations; or by judges' decisions, which form precedent in common law jurisdictions. An autocrat may exercise those functions within their realm. The creation of laws themselves may be influenced by a constitution, written or tacit, and the rights encoded therein. The law shapes politics, economics, history and society in various ways and also serves as a mediator of relations between people.",0,wikipedia,120
885,Law,"There have been several attempts to produce ""a universally acceptable definition of law"". In 1972, Baron Hampstead suggested that no such definition could be produced. McCoubrey and White said that the question ""what is law?"" has no simple answer. Glanville Williams said that the meaning of the word ""law"" depends on the context in which that word is used. He said that, for example, ""early customary law"" and ""municipal law"" were contexts where the word ""law"" had two different and irreconcilable meanings. Thurman Arnold said that it is obvious that it is impossible to define the word ""law"" and that it is also equally obvious that the struggle to define that word should not ever be abandoned. It is possible to take the view that there is no need to define the word ""law"" (e.g. ""let's forget about generalities and get down to cases"").",0,wikipedia,144
886,Law,"One definition is that law is a system of rules and guidelines which are enforced through social institutions to govern behaviour. In The Concept of Law, H. L. A. Hart argued that law is a ""system of rules""; John Austin said law was ""the command of a sovereign, backed by the threat of a sanction""; Ronald Dworkin describes law as an ""interpretive concept"" to achieve justice in his text titled Law's Empire; and Joseph Raz argues law is an ""authority"" to mediate people's interests. Oliver Wendell Holmes defined law as ""the prophecies of what the courts will do in fact, and nothing more pretentious."" In his Treatise on Law, Thomas Aquinas argues that law is a rational ordering of things, which concern the common good, that is promulgated by whoever is charged with the care of the community. This definition has both positivist and naturalist elements.",0,wikipedia,146
887,Law,"Definitions of law often raise the question of the extent to which law incorporates morality. John Austin's utilitarian answer was that law is ""commands, backed by threat of sanctions, from a sovereign, to whom people have a habit of obedience"". Natural lawyers, on the other hand, such as Jean-Jacques Rousseau, argue that law reflects essentially moral and unchangeable laws of nature. The concept of ""natural law"" emerged in ancient Greek philosophy concurrently and in connection with the notion of justice, and re-entered the mainstream of Western culture through the writings of Thomas Aquinas, notably his Treatise on Law.",0,wikipedia,98
888,Law,"Hugo Grotius, the founder of a purely rationalistic system of natural law, argued that law arises from both a social impulse—as Aristotle had indicated—and reason. Immanuel Kant believed a moral imperative requires laws ""be chosen as though they should hold as universal laws of nature"". Jeremy Bentham and his student Austin, following David Hume, believed that this conflated the ""is"" and what ""ought to be"" problem. Bentham and Austin argued for law's positivism; that real law is entirely separate from ""morality"". Kant was also criticised by Friedrich Nietzsche, who rejected the principle of equality, and believed that law emanates from the will to power, and cannot be labeled as ""moral"" or ""immoral"".",0,wikipedia,112
889,Law,"In 1934, the Austrian philosopher Hans Kelsen continued the positivist tradition in his book the Pure Theory of Law. Kelsen believed that although law is separate from morality, it is endowed with ""normativity"", meaning we ought to obey it. While laws are positive ""is"" statements (e.g. the fine for reversing on a highway is €500); law tells us what we ""should"" do. Thus, each legal system can be hypothesised to have a 'basic norm' (German: Grundnorm) instructing us to obey. Kelsen's major opponent, Carl Schmitt, rejected both positivism and the idea of the rule of law because he did not accept the primacy of abstract normative principles over concrete political positions and decisions. Therefore, Schmitt advocated a jurisprudence of the exception (state of emergency), which denied that legal norms could encompass all of the political experience.",0,wikipedia,136
890,Law,"The history of law links closely to the development of civilization. Ancient Egyptian law, dating as far back as 3000 BC, was based on the concept of Ma'at and characterised by tradition, rhetorical speech, social equality and impartiality. By the 22nd century BC, the ancient Sumerian ruler Ur-Nammu had formulated the first law code, which consisted of casuistic statements (""if … then ...""). Around 1760 BC, King Hammurabi further developed Babylonian law, by codifying and inscribing it in stone. Hammurabi placed several copies of his law code throughout the kingdom of Babylon as stelae, for the entire public to see; this became known as the Codex Hammurabi. The most intact copy of these stelae was discovered in the 19th century by British Assyriologists, and has since been fully transliterated and translated into various languages, including English, Italian, German, and French.",0,wikipedia,140
891,Law,"The Old Testament dates back to 1280 BC and takes the form of moral imperatives as recommendations for a good society. The small Greek city-state, ancient Athens, from about the 8th century BC was the first society to be based on broad inclusion of its citizenry, excluding women and enslaved people. However, Athens had no legal science or single word for ""law"", relying instead on the three-way distinction between divine law (thémis), human decree (nómos) and custom (díkē). Yet Ancient Greek law contained major constitutional innovations in the development of democracy.",0,wikipedia,91
892,Law,"Ancient India and China represent distinct traditions of law, and have historically had independent schools of legal theory and practice. The Arthashastra, probably compiled around 100 AD (although it contains older material), and the Manusmriti (c. 100–300 AD) were foundational treatises in India, and comprise texts considered authoritative legal guidance. Manu's central philosophy was tolerance and pluralism, and was cited across Southeast Asia. During the Muslim conquests in the Indian subcontinent, sharia was established by the Muslim sultanates and empires, most notably Mughal Empire's Fatawa-e-Alamgiri, compiled by emperor Aurangzeb and various scholars of Islam. In India, the Hindu legal tradition, along with Islamic law, were both supplanted by common law when India became part of the British Empire. Malaysia, Brunei, Singapore and Hong Kong also adopted the common law system. The Eastern Asia legal tradition reflects a unique blend of secular and religious influences. Japan was the first country to begin modernising its legal system along Western lines, by importing parts of the French, but mostly the German Civil Code. This partly reflected Germany's status as a rising power in the late 19th century.",0,wikipedia,184
893,Law,"Similarly, traditional Chinese law gave way to westernisation towards the final years of the Qing Dynasty in the form of six private law codes based mainly on the Japanese model of German law. Today Taiwanese law retains the closest affinity to the codifications from that period, because of the split between Chiang Kai-shek's nationalists, who fled there, and Mao Zedong's communists who won control of the mainland in 1949. The current legal infrastructure in the People's Republic of China was heavily influenced by Soviet Socialist law, which essentially prioritises administrative law at the expense of private law rights. Due to rapid industrialisation, today China is undergoing a process of reform, at least in terms of economic, if not social and political, rights. A new contract code in 1999 represented a move away from administrative domination. Furthermore, after negotiations lasting fifteen years, in 2001 China joined the World Trade Organization.",0,wikipedia,149
894,Law,"In general, legal systems can be split between civil law and common law systems. Modern scholars argue that the significance of this distinction has progressively declined. The numerous legal transplants, typical of modern law, result in the sharing of many features traditionally considered typical of either common law or civil law. The third type of legal system is religious law, based on scriptures. The specific system that a country is ruled by is often determined by its history, connections with other countries, or its adherence to international standards. The sources that jurisdictions adopt as authoritatively binding are the defining features of any legal system.",0,wikipedia,104
895,Law,"In common law legal systems, decisions by courts are explicitly acknowledged as law on equal footing with legislative statutes and executive regulations. The doctrine of precedent, or stare decisis (Latin for ""to stand by decisions"") means that decisions by higher courts bind lower courts to assure that similar cases reach similar results. In contrast, in civil law systems, legislative statutes are typically more detailed, and judicial decisions are shorter and less detailed because the adjudicator is only writing to decide the single case, rather than to set out reasoning that will guide future courts.",0,wikipedia,94
896,Law,"As time went on, many felt that the common law was overly systematised and inflexible, and increasing numbers of citizens petitioned the King to override the common law. On the King's behalf, the Lord Chancellor started giving judgments to do what was equitable in a case. From the time of Sir Thomas More, the first lawyer to be appointed as Lord Chancellor, a systematic body of equity grew up alongside the rigid common law, and developed its own Court of Chancery. At first, equity was often criticised as erratic. Over time, courts of equity developed solid principles, especially under Lord Eldon. In the 19th century in England, and in 1937 in the U.S., the two systems were merged.",0,wikipedia,118
897,Law,"Religious law is explicitly based on religious precepts. Examples include the Jewish Halakha and Islamic Sharia—both of which translate as the ""path to follow"". Christian canon law also survives in some church communities. Often the implication of religion for law is unalterability because the word of God cannot be amended or legislated against by judges or governments. Nonetheless, most religious jurisdictions rely on further human elaboration to provide for thorough and detailed legal systems. For instance, the Quran has some law, and it acts as a source of further law through interpretation, Qiyas (reasoning by analogy), Ijma (consensus) and precedent. This is mainly contained in a body of law and jurisprudence known as Sharia and Fiqh respectively. Another example is the Torah or Old Testament, in the Pentateuch or Five Books of Moses. This contains the basic code of Jewish law, which some Israeli communities choose to use. The Halakha is a code of Jewish law that summarizes some of the Talmud's interpretations.",0,wikipedia,163
898,Law,"Canon law (Ancient Greek: κανών, romanized: kanon, lit. 'a straight measuring rod; a ruler') is a set of ordinances and regulations made by ecclesiastical authority, for the government of a Christian organisation or church and its members. It is the internal ecclesiastical law governing the Catholic Church, the Eastern Orthodox Church, the Oriental Orthodox Churches, and the individual national churches within the Anglican Communion. The way that such church law is legislated, interpreted and at times adjudicated varies widely among these three bodies of churches. In all three traditions, a canon was originally a rule adopted by a church council; these canons formed the foundation of canon law.",0,wikipedia,108
899,Law,"The Catholic Church has the oldest continuously functioning legal system in the western world, predating the evolution of modern European civil law and common law systems. The 1983 Code of Canon Law governs the Latin Church sui juris. The Eastern Catholic Churches, which developed different disciplines and practices, are governed by the Code of Canons of the Eastern Churches. The canon law of the Catholic Church influenced the common law during the medieval period through its preservation of Roman law doctrine such as the presumption of innocence.",0,wikipedia,87
900,Law,"Until the 18th century, Sharia law was practiced throughout the Muslim world in a non-codified form, with the Ottoman Empire's Mecelle code in the 19th century being a first attempt at codifying elements of Sharia law. Since the mid-1940s, efforts have been made, in country after country, to bring Sharia law more into line with modern conditions and conceptions. In modern times, the legal systems of many Muslim countries draw upon both civil and common law traditions as well as Islamic law and custom. The constitutions of certain Muslim states, such as Egypt and Afghanistan, recognise Islam as the religion of the state, obliging legislature to adhere to Sharia. Saudi Arabia recognises the Quran as its constitution, and is governed on the basis of Islamic law. Iran has also witnessed a reiteration of Islamic law into its legal system after 1979. During the last few decades, one of the fundamental features of the movement of Islamic resurgence has been the call to restore the Sharia, which has generated a vast amount of literature and affected world politics.",0,wikipedia,177
901,Law,"There are distinguished methods of legal reasoning (applying the law) and methods of interpreting (construing) the law. The former are legal syllogism, which holds sway in civil law legal systems, analogy, which is present in common law legal systems, especially in the US, and argumentative theories that occur in both systems. The latter are different rules (directives) of legal interpretation such as directives of linguistic interpretation, teleological interpretation or systemic interpretation as well as more specific rules, for instance, golden rule or mischief rule. There are also many other arguments and cannons of interpretation which altogether make statutory interpretation possible.",0,wikipedia,100
902,Law,"The main institutions of law in industrialised countries are independent courts, representative parliaments, an accountable executive, the military and police, bureaucratic organisation, the legal profession and civil society itself. John Locke, in his Two Treatises of Government, and Baron de Montesquieu in The Spirit of the Laws, advocated for a separation of powers between the political, legislature and executive bodies. Their principle was that no person should be able to usurp all powers of the state, in contrast to the absolutist theory of Thomas Hobbes' Leviathan. Sun Yat-sen's Five Power Constitution for the Republic of China took the separation of powers further by having two additional branches of government—a Control Yuan for auditing oversight and an Examination Yuan to manage the employment of public officials.",0,wikipedia,125
903,Law,"In the 'lower house' politicians are elected to represent smaller constituencies. The 'upper house' is usually elected to represent states in a federal system (as in Australia, Germany or the United States) or different voting configuration in a unitary system (as in France). In the UK the upper house is appointed by the government as a house of review. One criticism of bicameral systems with two elected chambers is that the upper and lower houses may simply mirror one another. The traditional justification of bicameralism is that an upper chamber acts as a house of review. This can minimise arbitrariness and injustice in governmental action.",0,wikipedia,105
904,Ethics,"Normative ethics aims to find general principles that govern how people should act. Applied ethics examines concrete ethical problems in real-life situations, such as abortion, treatment of animals, and business practices. Metaethics explores the underlying assumptions and concepts of ethics. It asks whether there are objective moral facts, how moral knowledge is possible, and how moral judgments motivate people. Influential normative theories are consequentialism, deontology, and virtue ethics. According to consequentialists, an act is right if it leads to the best consequences. Deontologists focus on acts themselves, saying that they must adhere to duties, like telling the truth and keeping promises. Virtue ethics sees the manifestation of virtues, like courage and compassion, as the fundamental principle of morality.",0,wikipedia,118
905,Ethics,"The history of ethics started in the ancient period with the development of ethical principles and theories in ancient Egypt, India, China, and Greece. This period saw the emergence of ethical teachings associated with Hinduism, Buddhism, Confucianism, Daoism, and contributions of philosophers like Socrates and Aristotle. During the medieval period, ethical thought was strongly influenced by religious teachings. In the modern period, this focus shifted to a more secular approach concerned with moral experience, reasons for acting, and the consequences of actions. An influential development in the 20th century was the emergence of metaethics.",0,wikipedia,94
906,Ethics,"Ethics, also called moral philosophy, is the study of moral phenomena. It is one of the main branches of philosophy and investigates the nature of morality and the principles that govern the moral evaluation of conduct, character traits, and institutions. It examines what obligations people have, what behavior is right and wrong, and how to lead a good life. Some of its key questions are ""How should one live?"" and ""What gives meaning to life?"". In contemporary philosophy, ethics is usually divided into normative ethics, applied ethics, and metaethics.",0,wikipedia,89
907,Ethics,"Morality concerns what people ought to do rather than what they actually do, what they want to do, or what social conventions require. As a rational and systematic field of inquiry, ethics studies practical reasons why people should act one way rather than another. Most ethical theories seek universal principles that express a general standpoint of what is objectively right and wrong. In a slightly different sense, the term ethics can also refer to individual ethical theories in the form of a rational system of moral principles, such as Aristotelian ethics, and to a moral code that certain societies, social groups, or professions follow, as in Protestant work ethic and medical ethics.",0,wikipedia,112
908,Ethics,"The English word ethics has its roots in the Ancient Greek word êthos (ἦθος), meaning 'character' and 'personal disposition'. This word gave rise to the Ancient Greek word ēthikós (ἠθικός), which was translated into Latin as ethica and entered the English language in the 15th century through the Old French term éthique. The term morality originates in the Latin word moralis, meaning 'manners' and 'character'. It was introduced into the English language during the Middle English period through the Old French term moralité.",0,wikipedia,83
909,Ethics,"Normative ethics is the philosophical study of ethical conduct and investigates the fundamental principles of morality. It aims to discover and justify general answers to questions like ""How should one live?"" and ""How should people act?"", usually in the form of universal or domain-independent principles that determine whether an act is right or wrong. For example, given the particular impression that it is wrong to set a child on fire for fun, normative ethics aims to find more general principles that explain why this is the case, like the principle that one should not cause extreme suffering to the innocent, which may itself be explained in terms of a more general principle. Many theories of normative ethics also aim to guide behavior by helping people make moral decisions.",0,wikipedia,128
910,Ethics,"Distinct theories in normative ethics suggest different principles as the foundation of morality. The three most influential schools of thought are consequentialism, deontology, and virtue ethics. These schools are usually presented as exclusive alternatives, but depending on how they are defined, they can overlap and do not necessarily exclude one another. In some cases, they differ in which acts they see as right or wrong. In other cases, they recommend the same course of action but provide different justifications for why it is right.",0,wikipedia,84
911,Ethics,"Consequentialism, also called teleological ethics, says that morality depends on consequences. According to the most common view, an act is right if it brings the best future. This means that there is no alternative course of action that has better consequences. A key aspect of consequentialist theories is that they provide a characterization of what is good and then define what is right in terms of what is good. For example, classical utilitarianism says that pleasure is good and that the action leading to the most overall pleasure is right. Consequentialism has been discussed indirectly since the formulation of classical utilitarianism in the late 18th century. A more explicit analysis of this view happened in the 20th century, when the term was coined by G. E. M. Anscombe.",0,wikipedia,128
912,Ethics,"The act itself is usually not seen as part of the consequences. This means that if an act has intrinsic value or disvalue, it is not included as a factor. Some consequentialists see this as a flaw, saying that all value-relevant factors need to be considered. They try to avoid this complication by including the act itself as part of the consequences. A related approach is to characterize consequentialism not in terms of consequences but in terms of outcome, with the outcome being defined as the act together with its consequences.",0,wikipedia,91
913,Ethics,"Many types assess the value of consequences based on whether they promote happiness or suffering. But there are also alternative evaluative principles, such as desire satisfaction, autonomy, freedom, knowledge, friendship, beauty, and self-perfection. Some forms of consequentialism hold that there is only a single source of value. The most prominent among them is classical utilitarianism, which states that the moral value of acts only depends on the pleasure and suffering they cause. An alternative approach says that there are many different sources of value, which all contribute to one overall value. Before the 20th century, consequentialists were only concerned with the total of value or the aggregate good. In the 20th century, alternative views were developed that additionally consider the distribution of value. One of them states that an equal distribution of goods is better than an unequal distribution even if the aggregate good is the same.",0,wikipedia,147
914,Ethics,"There are disagreements about which consequences should be assessed. An important distinction is between act consequentialism and rule consequentialism. According to act consequentialism, the consequences of an act determine its moral value. This means that there is a direct relation between the consequences of an act and its moral value. Rule consequentialism, by contrast, holds that an act is right if it follows a certain set of rules. Rule consequentialism determines the best rules by considering their outcomes at a community level. People should follow the rules that lead to the best consequences when everyone in the community follows them. This implies that the relation between an act and its consequences is indirect. For example, if telling the truth is one of the best rules, then according to rule consequentialism, a person should tell the truth even in specific cases where lying would lead to better consequences.",0,wikipedia,147
915,Ethics,"Another disagreement is between actual and expected consequentialism. According to the traditional view, only the actual consequences of an act affect its moral value. One difficulty of this view is that many consequences cannot be known in advance. This means that in some cases, even well-planned and intentioned acts are morally wrong if they inadvertently lead to negative outcomes. An alternative perspective states that what matters are not the actual consequences but the expected consequences. This view takes into account that when deciding what to do, people have to rely on their limited knowledge of the total consequences of their actions. According to this view, a course of action has positive moral value despite leading to an overall negative outcome if it had the highest expected value, for example, because the negative outcome could not be anticipated or was unlikely.",0,wikipedia,140
916,Ethics,"A further difference is between maximizing and satisficing consequentialism. According to maximizing consequentialism, only the best possible act is morally permitted. This means that acts with positive consequences are wrong if there are alternatives with even better consequences. One criticism of maximizing consequentialism is that it demands too much by requiring that people do significantly more than they are socially expected to. For example, if the best action for someone with a good salary would be to donate 70% of their income to charity, it would be morally wrong for them to only donate 65%. Satisficing consequentialism, by contrast, only requires that an act is ""good enough"" even if it is not the best possible alternative. According to this view, it is possible to do more than one is morally required to do.",0,wikipedia,133
917,Ethics,"The most well-known form of consequentialism is utilitarianism. In its classical form, it is an act consequentialism that sees happiness as the only source of intrinsic value. This means that an act is morally right if it produces ""the greatest good for the greatest number"" by increasing happiness and reducing suffering. Utilitarians do not deny that other things also have value, like health, friendship, and knowledge. However, they deny that these things have intrinsic value. Instead, they say that they have extrinsic value because they affect happiness and suffering. In this regard, they are desirable as a means but, unlike happiness, not as an end. The view that pleasure is the only thing with intrinsic value is called ethical or evaluative hedonism.",0,wikipedia,122
918,Ethics,"Classical utilitarianism was initially formulated by Jeremy Bentham at the end of the 18th century and further developed by John Stuart Mill. Bentham introduced the hedonic calculus to assess the value of consequences. Two key aspects of the hedonic calculus are the intensity and the duration of pleasure. According to this view, a pleasurable experience has a high value if it has a high intensity and lasts for a long time. A common criticism of Bentham's utilitarianism argued that its focus on the intensity of pleasure promotes an immoral lifestyle centered around indulgence in sensory gratification. Mill responded to this criticism by distinguishing between higher and lower pleasures. He stated that higher pleasures, like the intellectual satisfaction of reading a book, are more valuable than lower pleasures, like the sensory enjoyment of food and drink, even if their intensity and duration are the same. Since its original formulation, many variations of utilitarianism have developed, including the difference between act and rule utilitarianism and between maximizing and satisficing utilitarianism.",0,wikipedia,168
919,Ethics,"Deontology assesses the moral rightness of actions based on a set of norms or principles. These norms describe the requirements that all actions need to follow. They may include principles like telling the truth, keeping promises, and not intentionally harming others. Unlike consequentialists, deontologists hold that the validity of general moral principles does not directly depend on their consequences. They state that these principles should be followed in every case since they express how actions are inherently right or wrong. According to moral philosopher David Ross, it is wrong to break a promise even if no harm comes from it. Deontologists are interested in which actions are right and often allow that there is a gap between what is right and what is good. Many focus on prohibitions and describe which acts are forbidden under any circumstances.",0,wikipedia,137
920,Ethics,"Agent-centered deontological theories focus on the person who acts and the duties they have. Agent-centered theories often focus on the motives and intentions behind people's actions, highlighting the importance of acting for the right reasons. They tend to be agent-relative, meaning that the reasons for which people should act depend on personal circumstances. For example, a parent has a special obligation to their child, while a stranger does not have this kind of obligation toward a child they do not know. Patient-centered theories, by contrast, focus on the people affected by actions and the rights they have. An example is the requirement to treat other people as ends and not merely as a means to an end. This requirement can be used to argue, for example, that it is wrong to kill a person against their will even if this act would save the lives of several others. Patient-centered deontological theories are usually agent-neutral, meaning that they apply equally to everyone in a situation, regardless of their specific role or position.",0,wikipedia,171
921,Ethics,"Immanuel Kant (1724–1804) is one of the most well-known deontologists. He states that reaching outcomes that people desire, such as being happy, is not the main purpose of moral actions. Instead, he argues that there are universal principles that apply to everyone independent of their desires. He uses the term categorical imperative for these principles, saying that they have their source in the structure of practical reason and are true for all rational agents. According to Kant, to act morally is to act in agreement with reason as expressed by these principles while violating them is both immoral and irrational.",0,wikipedia,100
922,Ethics,Kant provided several formulations of the categorical imperative. One formulation says that a person should only follow maxims that can be universalized. This means that the person would want everyone to follow the same maxim as a universal law applicable to everyone. Another formulation states that one should treat other people always as ends in themselves and never as mere means to an end. This formulation focuses on respecting and valuing other people for their own sake rather than using them in the pursuit of personal goals.,0,wikipedia,87
923,Ethics,"Divine command theory says that God is the source of morality. It states that moral laws are divine commands and that to act morally is to obey and follow God's will. While all divine command theorists agree that morality depends on God, there are disagreements about the precise content of the divine commands, and theorists belonging to different religions tend to propose different moral laws. For example, Christian and Jewish divine command theorists may argue that the Ten Commandments express God's will while Muslims may reserve this role for the teachings of the Quran.",0,wikipedia,94
924,Artificial general intelligence,"A framework for classifying AGI was proposed in 2023 by Google DeepMind researchers. They define five performance levels of AGI: emerging, competent, expert, virtuoso, and superhuman. For example, a competent AGI is defined as an AI that outperforms 50% of skilled adults in a wide range of non-physical tasks, and a superhuman AGI (i.e. an artificial superintelligence) is similarly defined but with a threshold of 100%. They consider large language models like ChatGPT or LLaMA 2 to be instances of emerging AGI (comparable to unskilled humans). Regarding the autonomy of AGI and associated risks, they define five levels: tool (fully in human control), consultant, collaborator, expert, and agent (fully autonomous).",0,wikipedia,110
925,Artificial general intelligence,"The Turing test was proposed by Alan Turing in his 1950 paper ""Computing Machinery and Intelligence"". This test involves a human judge engaging in natural language conversations with both a human and a machine designed to generate human-like responses. The machine passes the test if it can convince the judge that it is human a significant fraction of the time. Turing proposed this as a practical measure of machine intelligence, focusing on the ability to produce human-like responses rather than on the internal workings of the machine.",0,wikipedia,87
926,Artificial general intelligence,"The ""Ikea test"", also known as the Flat Pack Furniture Test, involves an AI controls a robot which attempts to assemble a Ikea flat-pack furniture product after haveing been shown the parts and instructions. As early as 2013, MIT's IkeaBot demonstrated fully autonomous multi-robot assembly of an IKEA Lack table in ten minutes, with no human intervention and no pre-programmed assembly instructions. The robots inferred the assembly sequence from the geometry of the parts alone. In December 2025, MIT researchers demonstrated a ""speech-to-reality"" system combining large language models with vision-language models and robotic assembly: a user says ""I want a simple stool"" and a robotic arm constructs the furniture from modular components within five minutes, using generative AI to reason about geometry, function, and assembly sequence from natural language alone. The FurnitureBench benchmark, published in the International Journal of Robotics Research in 2025, now provides a standardised real-world furniture assembly benchmark with over 200 hours of demonstration data for training and evaluating autonomous assembly systems.",0,wikipedia,165
927,Artificial general intelligence,"Steve Wozniak proposed a test where a machine is required to enter an average American home and figure out how to make coffee. It must find the coffee machine, find the coffee, add water, find a mug, and brew the coffee by pushing the proper buttons. This test has been substantially approached across multiple systems. In January 2024, Figure AI's Figure 01 humanoid learned to operate a Keurig coffee machine autonomously after watching video demonstrations, using end-to-end neural networks to translate visual input into motor actions. In 2025, researchers at the University of Edinburgh published the ELLMER framework in Nature Machine Intelligence, demonstrating a robotic arm that interprets verbal instructions, analyses its surroundings, and autonomously makes coffee in dynamic kitchen environments — adapting to unforeseen obstacles in real time rather than following pre-programmed sequences.",0,wikipedia,134
928,Artificial general intelligence,"However, in the early 1970s, it became obvious that researchers had grossly underestimated the difficulty of the project. Funding agencies became skeptical of AGI and put researchers under increasing pressure to produce useful ""applied AI"". In the early 1980s, Japan's Fifth Generation Computer Project revived interest in AGI, setting out a ten-year timeline that included AGI goals like ""carry on a casual conversation"". In response to this and the success of expert systems, both industry and government pumped money into the field. However, confidence in AI spectacularly collapsed in the late 1980s, and the goals of the Fifth Generation Computer Project were never fulfilled. For the second time in 20 years, AI researchers who predicted the imminent achievement of AGI had been mistaken. By the 1990s, AI researchers had a reputation for making vain promises. They became reluctant to make predictions at all and avoided mention of ""human level"" artificial intelligence for fear of being labeled ""wild-eyed dreamer[s]"".",0,wikipedia,158
