id,topic,text,label,source,word_count,style
73,Cybersecurity,"Cybersecurity is often presented as a promising field, but a balanced view shows that its advantages come with difficult trade-offs. Strong security helps preserve trust, business continuity, and the confidentiality of information. Threats evolve quickly, while human error and complex systems create ongoing vulnerabilities. Key concepts include encryption, authentication, and risk management. In practice, a common example is protecting online banking systems with multifactor authentication and threat detection. It remains important because developments in the field affect both specialized work and everyday systems. The subject also crosses disciplinary boundaries, which helps explain its broad appeal and practical reach. A careful assessment therefore requires attention to both opportunity and limitation, rather than simple optimism.",1,chatgpt,113,E
360,Renewable energy,"Renewable energy is often presented as a promising field, but a balanced view shows that its advantages come with difficult trade-offs. Supporters often point out that renewables can reduce emissions and diversify energy supply. Even so, intermittency, land use, storage, and grid upgrades still require careful planning. Important ideas in the area include decarbonization, generation systems, as well as storage. In practice, solar farms, wind turbines, and rooftop systems are now common parts of many power systems. A careful assessment therefore requires attention to both opportunity and limitation, rather than simple optimism.",1,chatgpt,92,E
227,Operating system,"Operating system can be understood as a field that an operating system is the core software that manages hardware resources and provides services for applications and users. Important ideas in the area include process management, memory management, as well as file systems. Its significance lies in the way it connects theory with practical decision-making and institutional change. In practice, desktop, mobile, and server platforms all depend on operating systems for stable operation. Supporters often point out that a well-designed operating system coordinates hardware efficiently and supports usability. At the same time, it must balance performance, compatibility, security, and resource isolation. Taken together, these features explain why the field continues to attract sustained attention.",1,chatgpt,113,A
396,Climate change,"Before the Industrial Revolution, naturally occurring amounts of greenhouse gases caused the air near the surface to be about 33 °C warmer than it would have been in their absence. Human activity since the Industrial Revolution, mainly extracting and burning fossil fuels (coal, oil, and natural gas), has increased the amount of greenhouse gases in the atmosphere. In 2022, the concentrations of CO2 and methane had increased by about 50% and 164%, respectively, since 1750. These CO2 levels are higher than they have been at any time during the last 14 million years. Concentrations of methane are far higher than they were over the last 800,000 years.",0,wikipedia,107,
736,Sustainability,"The importance of citizens in accomplishing climate change adaptation, mitigation, and more general sustainable development objectives is being emphasized more and more by urban climate change governance (Hegger, Mees, & Wamsler, 2022). The Sustainable Development Goals and the Glasgow Climate Pact are two recent international agreements that acknowledge that sustainability transformations depend on both individual and social attitudes, values, and behaviors in addition to technical solutions (IPCC, 2022; Wamsler et al., 2021). Through their roles as voters, activists, consumers, and community members—particularly in decision-making, information co-production, and localized self-governance initiatives—citizens are seen as crucial change agents (Mees et al., 2016; Wamsler, 2017).",0,wikipedia,102,
104,Internet of things,"Environmental monitoring applications of the IoT typically use sensors to assist in environmental protection by monitoring air or water quality, atmospheric or soil conditions, and can even include areas like monitoring the movements of wildlife and their habitats. Development of resource-constrained devices connected to the Internet also means that other applications like earthquake or tsunami early-warning systems can also be used by emergency services to provide more effective aid. IoT devices in this application typically span a large geographic area and can also be mobile. It has been argued that the standardization that IoT brings to wireless sensing will revolutionize this area.",0,wikipedia,102,
108,Blockchain,"Cryptographer David Chaum first proposed a blockchain-like protocol in his 1982 dissertation ""Computer Systems Established, Maintained, and Trusted by Mutually Suspicious Groups"". Further work on a cryptographically secured chain of blocks was described in 1991 by Stuart Haber and W. Scott Stornetta. They wanted to implement a system wherein document timestamps could not be tampered with. In 1992, Haber, Stornetta, and Dave Bayer incorporated Merkle trees into the design, which improved its efficiency by allowing several document certificates to be collected into one block. Under their company Surety, their document certificate hashes have been published in The New York Times every week since 1995.",0,wikipedia,104,
419,Renewable energy,"Biomass is biological material derived from living, or recently living organisms. Most commonly, it refers to plants or plant-derived materials. As an energy source, biomass can either be used directly via combustion to produce heat, or converted to a more energy-dense biofuel like ethanol. Wood is the most significant biomass energy source as of 2012 and is usually sourced from a trees cleared for silvicultural reasons or fire prevention. Municipal wood waste – for instance, construction materials or sawdust – is also often burned for energy. The biggest per-capita producers of wood-based bioenergy are heavily forested countries like Finland, Sweden, Estonia, Austria, and Denmark.",0,wikipedia,104,
817,History,"A different perspective suggests that the main value of history lies in the lessons it teaches for the present. This view is based on the idea that an understanding of the past can guide decision-making, for example, to avoid repeating previous mistakes. A related perspective focuses on a general understanding of the human condition, making people aware of the diversity of human behaviour across different contexts—similar to what one can learn by visiting foreign countries. History can also foster social cohesion by providing people with a collective identity through a shared past, helping to preserve and cultivate cultural heritage and values across generations. For some scholars, including Whig historians and the Marxist scholar E. H. Carr, history is a key to understanding the present and, in Carr's case, shaping the future.",0,wikipedia,131,
7,Artificial intelligence,"Given a problem and a set of premises, problem-solving reduces to searching for a proof tree whose root node is labelled by a solution of the problem and whose leaf nodes are labelled by premises or axioms. In the case of Horn clauses, problem-solving search can be performed by reasoning forwards from the premises or backwards from the problem. In the more general case of the clausal form of first-order logic, resolution is a single, axiom-free rule of inference, in which a problem is solved by proving a contradiction from premises that include the negation of the problem to be solved.",0,wikipedia,101,
755,Food technology,"From an educational perspective, food technology is usually defined as a domain that food technology applies science and engineering to food processing, preservation, safety, and product development. Its central concepts often involve processing, preservation, and the careful use of quality control. It remains important because developments in the field affect both specialized work and everyday systems. A concrete example is that manufacturers use food technology to extend shelf life and improve nutrition or convenience. Among its strengths, it can reduce waste, support safety, and make food systems more efficient. As an introductory concept, it provides.",1,chatgpt,95,B
612,Stock market,"Economic and financial theories argue that stock prices are affected by macroeconomic trends. Macroeconomic trends include such as changes in GDP, unemployment rates, national income, price indices, output, consumption, unemployment, inflation, saving, investment, energy, international trade, immigration, productivity, aging populations, innovations, international finance. increasing corporate profit, increasing profit margins, higher concentration of business, lower company income, less vigorous activity, less progress, lower investment rates, lower productivity growth, less employee share of corporate revenues, decreasing worker to beneficiary ratio (year 1960 5:1, year 2009 3:1, year 2030 2.2:1), and the increasing female to male ratio of college graduates.",0,wikipedia,97,
201,Data mining,"In academic terms, data mining refers to a field that data mining seeks meaningful patterns, relationships, and trends from large collections of data. Key concepts include pattern discovery, clustering, and classification. Its significance lies in the way it connects theory with practical decision-making and institutional change. In practice, retailers use data mining to understand purchasing behavior and optimize inventory. Supporters often point out that it supports decision-making by exposing recurring structures and useful signals. Even so, poorly framed questions or biased data can produce misleading or trivial findings. Its growth has therefore encouraged further research, investment, and public discussion. For students, this makes the topic a useful foundation for understanding wider developments in the discipline.",1,chatgpt,115,B
847,Ethics,"Ethics becomes easier to grasp when it is viewed through real applications rather than abstract definition alone. Real-world use can be seen when ethics informs debates about medicine, business, technology, and public policy. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. Key concepts include moral reasoning, values, and responsibility. Supporters often point out that it helps people evaluate consequences, duties, and competing values. Different traditions may disagree sharply about what counts as the best course of action. As the field develops, it continues to influence how problems are defined, studied, and managed. Seen in this way, the topic is not merely theoretical but closely tied to practical outcomes.",1,chatgpt,116,C
720,Environmental science,"In common usage, ""environmental science"" and ""ecology"" are often used interchangeably, but technically, ecology refers only to the study of organisms and their interactions with each other as well as how they interrelate with environment. Ecology could be considered a subset of environmental science, which also could involve purely chemical or public health issues (for example) ecologists would be unlikely to study. In practice, there are considerable similarities between the work of ecologists and other environmental scientists. There is substantial overlap between ecology and environmental science with the disciplines of fisheries, forestry, and wildlife.",0,wikipedia,94,
527,Social media,"A precursor of the electronic bulletin board system (BBS), known as Community Memory, appeared by 1973. Mainstream BBSs arrived with the Computer Bulletin Board System in Chicago, which launched on February 16, 1978. Before long, most major US cities had more than one BBS, running on TRS-80, Apple II, Atari 8-bit computers, IBM PC, Commodore 64, Sinclair, and others. CompuServe, Prodigy, and AOL were three of the largest BBS companies and were the first to migrate to the Internet in the 1990s. Between the mid-1980s and the mid-1990s, BBSes numbered in the tens of thousands in North America alone. Message forums were the signature BBS phenomenon throughout the 1980s and early 1990s.",0,wikipedia,112,
724,Tourism,"From an educational perspective, tourism is usually defined as a domain that tourism involves travel for leisure, business, education, or culture and the industries that support such movement. Important ideas in the area include travel services, hospitality, as well as destination management. Its significance lies in the way it connects theory with practical decision-making and institutional change. In practice, tourism supports airlines, hotels, tour services, cultural sites, and local businesses. Among its strengths, it creates jobs, encourages cultural exchange, and generates regional income. Even so, overtourism, environmental strain, and economic dependence can harm destinations. For that reason, the topic is discussed not only by specialists but also by governments, educators, and industry leaders. For students, this makes the topic a useful foundation for understanding wider developments in the discipline.",1,chatgpt,129,B
87,Cloud computing,"What once seemed like a narrow subject, cloud computing now appears in headlines, policy discussions, and practical services. Its significance lies in the way it connects theory with practical decision-making and institutional change. In practice, many firms use cloud platforms to host websites, manage databases, and support remote collaboration. Among its strengths, it offers flexibility, rapid scaling, and reduced upfront infrastructure costs. At the same time, key issues include vendor dependence, outages, security controls, and data governance. Its central concepts often involve virtualization, scalability, and the careful use of on-demand services. This is why the field remains visible in education, industry, and wider social debate. That mix of promise, visibility, and controversy helps explain why the topic keeps returning to the public conversation. Questions of standards, governance, and responsible use frequently appear alongside technical discussion.",1,chatgpt,135,D
574,E-commerce,"However, the percentage of smartphone and internet users who make online purchases is expected to vary in the first few years. It will be independent on the willingness of the people to adopt this new trend (The Statistics Portal). For example, UAE has the greatest smartphone penetration of 73.8 per cent and has 91.9 per cent of its population has access to the internet. On the other hand, smartphone penetration in Europe has been reported to be at 64.7 per cent (The Statistics Portal). Regardless, the disparity in percentage between these regions is expected to level out in future because e-commerce technology is expected to grow to allow for more users.",0,wikipedia,111,
184,Big data,"In academic terms, big data refers to a field that big data refers to very large or complex datasets that require advanced tools for storage, processing, and analysis. Important ideas in the area include volume, velocity, as well as variety. Its significance lies in the way it connects theory with practical decision-making and institutional change. Real-world use can be seen when governments and businesses analyze large streams of transactions, sensor data, and online activity. Supporters often point out that such analysis can reveal trends that are invisible in smaller datasets. At the same time, it also raises concerns about privacy, governance, infrastructure cost, and data quality. For students, this makes the topic a useful foundation for understanding wider developments in the discipline.",1,chatgpt,122,B
94,Internet of things,"IoT devices can be used to enable remote health monitoring and emergency notification systems. These health monitoring devices can range from blood pressure and heart rate monitors to advanced devices capable of monitoring specialized implants, such as pacemakers, Fitbit electronic wristbands, or advanced hearing aids. Some hospitals have begun implementing ""smart beds"" that can detect when they are occupied and when a patient is attempting to get up. It can also adjust itself to ensure appropriate pressure and support are applied to the patient without the manual interaction of nurses. A 2015 Goldman Sachs report indicated that healthcare IoT devices ""can save the United States more than $300 billion in annual healthcare expenditures by increasing revenue and decreasing cost."" Moreover, the use of mobile devices to support medical follow-up led to the creation of 'm-health', which is used to analyze health statistics.",0,wikipedia,142,
281,Database,"As well as identifying rows/records using logical identifiers rather than disk addresses, Codd changed the way in which applications assembled data from multiple records. Rather than requiring applications to gather data one record at a time by navigating the links, they would use a declarative query language that expressed what data was required, rather than the access path by which it should be found. Finding an efficient access path to the data became the responsibility of the database management system, rather than the application programmer. This process, called query optimization, depended on the fact that queries were expressed in terms of mathematical logic.",0,wikipedia,103,
36,Machine learning,"Sparse dictionary learning is a feature learning method where a training example is represented as a linear combination of basis functions and assumed to be a sparse matrix. The method is strongly NP-hard and difficult to solve approximately. A popular heuristic method for sparse dictionary learning is the k-SVD algorithm. Sparse dictionary learning has been applied in several contexts. In classification, the problem is to determine the class to which a previously unseen training example belongs. For a dictionary where each class has already been built, a new training example is associated with the class that is best sparsely represented by the corresponding dictionary. Sparse dictionary learning has also been applied in image denoising. The key idea is that a clean image patch can be sparsely represented by an image dictionary, but the noise cannot.",0,wikipedia,135,
937,Artificial general intelligence,"In May 2023, Demis Hassabis similarly said that ""The progress in the last few years has been pretty incredible"", and that he sees no reason why it would slow, expecting AGI within a decade or even a few years. In March 2024, Nvidia's Chief Executive Officer (CEO), Jensen Huang, stated his expectation that within five years, AI would be capable of passing any test at least as well as humans. In June 2024, the AI researcher Leopold Aschenbrenner, a former OpenAI employee, estimated AGI by 2027 to be ""strikingly plausible"".",0,wikipedia,90,
816,History,"Historians debate whether history is a social science or forms part of the humanities. Like social scientists, historians formulate hypotheses, gather objective evidence, and present arguments based on this evidence. At the same time, history aligns closely with the humanities because of its reliance on subjective aspects associated with interpretation, storytelling, human experience, and cultural heritage. Some historians strongly support one or the other classification while others characterize history as a hybrid discipline that does not belong to one category at the exclusion of the other. History contrasts with pseudohistory, a label used to describe practices that deviate from historiographical standards by relying on disputed historical evidence, selectively ignoring genuine evidence, or using other means to distort the historical record. Often motivated by specific ideological agendas, pseudohistorical practices mimic historical methodology to promote biased, misleading narratives that lack rigorous analysis and scholarly consensus.",0,wikipedia,143,
690,Genetics,"With the newfound molecular understanding of inheritance came an explosion of research. A notable theory arose from Tomoko Ohta in 1973 with her amendment to the neutral theory of molecular evolution through publishing the nearly neutral theory of molecular evolution. In this theory, Ohta stressed the importance of natural selection and the environment to the rate at which genetic evolution occurs. One important development was chain-termination DNA sequencing in 1977 by Frederick Sanger. This technology allows scientists to read the nucleotide sequence of a DNA molecule. In 1983, Kary Banks Mullis developed the polymerase chain reaction, providing a quick way to isolate and amplify a specific section of DNA from a mixture. The efforts of the Human Genome Project, Department of Energy, NIH, and parallel private efforts by Celera Genomics led to the sequencing of the human genome in 2003.",0,wikipedia,140,
599,Healthcare,"Discussion of healthcare usually highlights progress, yet the topic also raises limits and tensions that cannot be ignored. Supporters often point out that effective healthcare improves life expectancy, productivity, and social well-being. At the same time, cost, access, workforce shortages, and unequal outcomes remain persistent issues. Important ideas in the area include care delivery, public health, as well as diagnosis. A concrete example is that hospitals, clinics, vaccination programs, and telehealth services are all part of healthcare. Its significance lies in the way it connects theory with practical decision-making and institutional change. For that reason, the topic is better understood through balanced analysis than through celebration alone.",1,chatgpt,107,E
616,Genetics,"Genetics is commonly described as an area of study that genetics is the study of genes, heredity, and variation in living organisms. Its central concepts often involve DNA, inheritance, and the careful use of variation. It remains important because developments in the field affect both specialized work and everyday systems. Real-world use can be seen when genetic testing can help identify inherited disease risks and guide medical research. Supporters often point out that the field deepens understanding of life processes and supports precision medicine. Privacy, discrimination, and interpretation of complex results require caution. This combination of ideas and applications gives the subject continuing relevance in modern society. Overall, it is best seen as an informative and evolving field with broad practical importance.",1,chatgpt,122,A
597,Healthcare,"What once seemed like a narrow subject, healthcare now appears in headlines, policy discussions, and practical services. It remains important because developments in the field affect both specialized work and everyday systems. In practice, hospitals, clinics, vaccination programs, and telehealth services are all part of healthcare. Among its strengths, effective healthcare improves life expectancy, productivity, and social well-being. Even so, cost, access, workforce shortages, and unequal outcomes remain persistent issues. Its central concepts often involve care delivery, public health, and the careful use of diagnosis. That mix of promise, visibility, and controversy helps explain why the topic keeps returning to the public conversation.",1,chatgpt,103,D
915,Ethics,"Another disagreement is between actual and expected consequentialism. According to the traditional view, only the actual consequences of an act affect its moral value. One difficulty of this view is that many consequences cannot be known in advance. This means that in some cases, even well-planned and intentioned acts are morally wrong if they inadvertently lead to negative outcomes. An alternative perspective states that what matters are not the actual consequences but the expected consequences. This view takes into account that when deciding what to do, people have to rely on their limited knowledge of the total consequences of their actions. According to this view, a course of action has positive moral value despite leading to an overall negative outcome if it had the highest expected value, for example, because the negative outcome could not be anticipated or was unlikely.",0,wikipedia,140,
132,Quantum computing,"qubits) can be represented as a network of quantum logic gates from a fairly small family of gates. A choice of gate family that enables this construction is known as a universal gate set, since a computer that can run such circuits is a universal quantum computer. One common such set includes all single-qubit gates as well as the CNOT gate from above. This means any quantum computation can be performed by executing a sequence of single-qubit gates together with CNOT gates. Though this gate set is infinite, it can be replaced with a finite gate set by appealing to the Solovay-Kitaev theorem. Implementation of Boolean functions using the few-qubit quantum gates is presented here.",0,wikipedia,115,
613,Stock market,"There have been famous stock market crashes that have ended in the loss of billions of dollars and wealth destruction on a massive scale. An increasing number of people are involved in the stock market, especially since the social security and retirement plans are being increasingly privatized and linked to stocks and bonds and other elements of the market. There have been a number of famous stock market crashes like the Wall Street Crash of 1929, the stock market crash of 1973–4, Black Monday of 1987, the dot-com bubble of 2000, and the 2008 financial crisis.",0,wikipedia,96,
567,E-commerce,"Internationally there is the International Consumer Protection and Enforcement Network (ICPEN), which was formed in 1991 from an informal network of government customer fair trade organisations. The purpose was stated as being to find ways of co-operating on tackling consumer problems connected with cross-border transactions in both goods and services, and to help ensure exchanges of information among the participants for mutual benefit and understanding. From this came Econsumer.gov, an ICPEN initiative since April 2001. It is a portal to report complaints about online and related transactions with foreign companies.",0,wikipedia,90,
185,Big data,"A textbook introduction to big data begins with the idea that it big data refers to very large or complex datasets that require advanced tools for storage, processing, and analysis. Key concepts include volume, velocity, and variety. Its significance lies in the way it connects theory with practical decision-making and institutional change. In practice, governments and businesses analyze large streams of transactions, sensor data, and online activity. Such analysis can reveal trends that are invisible in smaller datasets. Even so, it also raises concerns about privacy, governance, infrastructure cost, and data quality. As an introductory concept, it provides a framework for studying related methods, systems, and debates.",1,chatgpt,107,B
411,Renewable energy,"From 2020 to 2022, solar technology investments almost doubled from USD 162 billion to USD 308 billion, driven by the sector's increasing maturity and cost reductions, particularly in solar photovoltaic (PV), which accounted for 90% of total investments. China and the United States were the main recipients, collectively making up about half of all solar investments since 2013. Despite reductions in Japan and India due to policy changes and COVID-19, growth in China, the United States, and a significant increase from Vietnam's feed-in tariff program offset these declines. Globally, the solar sector added 714 gigawatts (GW) of solar PV and concentrated solar power (CSP) capacity between 2013 and 2021, with a notable rise in large-scale solar heating installations in 2021, especially in China, Europe, Turkey, and Mexico. In 2023, global solar power capacity grew by nearly 30%, driven by falling panel prices and expanded government incentives worldwide.",0,wikipedia,147,
509,Digital marketing,"Digital marketing is often presented as a promising field, but a balanced view shows that its advantages come with difficult trade-offs. It allows precise tracking, segmentation, and iterative improvement. Competition for attention, privacy regulation, and ad fatigue complicate performance. Important ideas in the area include targeting, analytics, as well as campaigns. In practice, businesses use online ads and email campaigns to reach audiences and measure engagement. The topic matters because it influences research, professional practice, and public policy in multiple sectors. This is why the field remains visible in education, industry, and wider social debate. For that reason, the topic is better understood through balanced analysis than through celebration alone.",1,chatgpt,110,E
140,Quantum computing,"Quantum annealing uses the adiabatic theorem to perform calculations. A system is placed in the ground state for a simple Hamiltonian, which slowly evolves to a more complicated Hamiltonian whose ground state represents the solution to the problem in question. The adiabatic theorem states that if the evolution is slow enough, the system will stay in its ground state at all times through the process. Quantum annealing can solve Ising models and the (computationally equivalent) QUBO problem, which in turn can be used to encode a wide range of combinatorial optimization problems. Adiabatic optimization may be helpful for solving computational biology problems.",0,wikipedia,102,
801,Agriculture,"Around the world, women make up a large share of the population employed in agriculture. This share is growing in all developing regions except East and Southeast Asia where women already make up about 50 percent of the agricultural workforce. Women make up 47 percent of the agricultural workforce in sub-Saharan Africa, a rate that has not changed significantly in the past few decades. However, the Food and Agriculture Organization of the United Nations (FAO) posits that the roles and responsibilities of women in agriculture may be changing – for example, from subsistence farming to wage employment, and from contributing household members to primary producers in the context of male-out-migration.",0,wikipedia,110,
574,Economics,"In academic terms, economics refers to a field that economics studies how scarce resources are allocated and how individuals, firms, and governments make choices. Important ideas in the area include supply and demand, incentives, as well as markets. The topic matters because it influences research, professional practice, and public policy in multiple sectors. In practice, economic analysis informs taxation, labor policy, inflation management, and business strategy. Supporters often point out that it offers frameworks for understanding production, distribution, and consumption. At the same time, real economies are shaped by politics, institutions, and uncertainty, so models have limits. For students, this makes the topic a useful foundation for understanding wider developments in the discipline.",1,chatgpt,113,B
862,Artificial general intelligence,"One practical way to understand artificial general intelligence is to look at how it works outside the classroom and laboratory. In practice, the concept is discussed in long-term AI research, forecasting, and governance debates. The topic matters because it influences research, professional practice, and public policy in multiple sectors. Key concepts include general problem solving, adaptability, and reasoning. Supporters often point out that if achieved, it could transform science, productivity, and complex problem solving. Seen in this way, the topic is not merely theoretical but closely tied to practical outcomes.",1,chatgpt,90,C
815,History,"In a slightly different sense, history refers to the past events themselves. Under this interpretation, history is what happened rather than the academic field studying what happened. When used as a countable noun, a history is a representation of the past in the form of a history text. History texts are cultural products involving active interpretation and reconstruction. The narratives presented in them can change as historians discover new evidence or reinterpret already-known sources. The past itself, by contrast, is static and unchangeable. Some historians focus on the interpretative and explanatory aspects to distinguish histories from chronicles, arguing that chronicles only catalogue events in chronological order, whereas histories aim at a comprehensive understanding of their causes, contexts, and consequences.",0,wikipedia,119,
283,Database,"In 1970, the University of Michigan began development of the MICRO Information Management System based on D.L. Childs' Set-Theoretic Data model. The university in 1974 hosted a debate between Codd and Bachman which Bruce Lindsay of IBM later described as ""throwing lightning bolts at each other!"". MICRO was used to manage very large data sets by the US Department of Labor, the U.S. Environmental Protection Agency, and researchers from the University of Alberta, the University of Michigan, and Wayne State University. It ran on IBM mainframe computers using the Michigan Terminal System. The system remained in production until 1998.",0,wikipedia,99,
737,Sustainability,"Another aspect of social sustainability would be gender equity. According to reports from the United Nations and various research studies, women are disproportionately affected by climate related issues and sustainability efforts than men are. To name a few, natural disasters, carbon taxes, and public transportation expansions have all reportedly had unequal consequences on women and other marginalized groups by making it harder for them to afford different goods and services or newer transit routes (longer car rides equate to more gas purchases), as well as putting them at risk of becoming targets of violence.",0,wikipedia,94,
364,Space exploration,"The early era of space exploration was driven by a ""Space Race"" in which the Soviet Union and the United States vied to demonstrate their technological superiority. Landmarks of this era include the launch of the first human-made object to orbit Earth, the Soviet Union's Sputnik 1, on 4 October 1957, and the first Moon landing by the American Apollo 11 mission on 20 July 1969. The Soviet space program achieved many of the first milestones, including the first living being in orbit in 1957, the first human spaceflight (Yuri Gagarin aboard Vostok 1) in 1961, the first spacewalk (by Alexei Leonov) on 18 March 1965, the first automatic landing on another celestial body in 1966, and the launch of the first space station (Salyut 1) in 1971.",0,wikipedia,128,
40,Deep learning,"Across many sectors, deep learning is moving from expert discussion into daily experience and public debate. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. In practice, it is widely applied to image recognition, speech processing, and language generation. The approach performs well on difficult perception tasks that involve large volumes of data. At the same time, it can be computationally expensive, difficult to explain, and sensitive to biased training data. Important ideas in the area include neural networks, layers, as well as representation learning. Its growth has therefore encouraged further research, investment, and public discussion. That mix of promise, visibility, and controversy helps explain why the topic keeps returning to the public conversation.",1,chatgpt,121,D
369,Space exploration,"The first interplanetary surface mission to return at least limited surface data from another planet was the 1970 landing of Venera 7, which returned data to Earth for 23 minutes from Venus. In 1975, Venera 9 was the first to return images from the surface of another planet, returning images from Venus. In 1971, the Mars 3 mission achieved the first soft landing on Mars returning data for almost 20 seconds. Later, much longer duration surface missions were achieved, including over six years of Mars surface operation by Viking 1 from 1975 to 1982 and over two hours of transmission from the surface of Venus by Venera 13 in 1982, the longest ever Soviet planetary surface mission. Venus and Mars are the two planets outside of Earth on which humans have conducted surface missions with uncrewed robotic spacecraft.",0,wikipedia,138,
393,Climate change,"Different regions of the world warm at different rates. The pattern is independent of where greenhouse gases are emitted, because the gases persist long enough to diffuse across the planet. Since the pre-industrial period, the average surface temperature over land regions has increased almost twice as fast as the global average surface temperature. This is because oceans lose more heat by evaporation and oceans can store a lot of heat. The thermal energy in the global climate system has grown with only brief pauses since at least 1970, and over 90% of this extra energy has been stored in the ocean. The rest has heated the atmosphere, melted ice, and warmed the continents.",0,wikipedia,113,
691,Transportation,"Transportation can be understood as a field that transportation concerns the movement of people and goods through road, rail, air, and water systems. Important ideas in the area include mobility, logistics, as well as infrastructure. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. In practice, transport networks support commuting, trade, emergency response, and tourism. Supporters often point out that reliable transportation connects communities and underpins economic activity. Even so, congestion, emissions, cost, and infrastructure maintenance are recurring problems. Overall, it is best seen as an informative and evolving field with broad practical importance.",1,chatgpt,101,A
775,History,"What once seemed like a narrow subject, history now appears in headlines, policy discussions, and practical services. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. Historians analyze archives, material culture, and oral accounts to reconstruct the past. Among its strengths, historical study helps explain present institutions, conflicts, and cultural identities. At the same time, interpretations can change with new evidence, methods, and social perspectives. Its central concepts often involve sources, interpretation, and the careful use of chronology. Its growth has therefore encouraged further research, investment, and public discussion. That mix of promise, visibility, and controversy helps explain why the topic keeps returning to the public conversation. Because of this breadth, the topic often appears in interdisciplinary teaching, policy work, and applied research.",1,chatgpt,130,D
232,Operating system,"Operating system becomes easier to grasp when it is viewed through real applications rather than abstract definition alone. In practice, desktop, mobile, and server platforms all depend on operating systems for stable operation. It remains important because developments in the field affect both specialized work and everyday systems. Important ideas in the area include process management, memory management, as well as file systems. Among its strengths, a well-designed operating system coordinates hardware efficiently and supports usability. At the same time, it must balance performance, compatibility, security, and resource isolation. As the field develops, it continues to influence how problems are defined, studied, and managed. Seen in this way, the topic is not merely theoretical but closely tied to practical outcomes.",1,chatgpt,120,C
314,Virtual reality,"Virtual reality is often presented as a promising field, but a balanced view shows that its advantages come with difficult trade-offs. VR allows safe practice and vivid experiences that may be difficult in physical settings. At the same time, motion discomfort, equipment cost, and content limitations remain practical barriers. Key concepts include immersion, simulation, and head-mounted displays. In practice, training simulators, games, and therapeutic experiences are common VR applications. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. This is why the field remains visible in education, industry, and wider social debate. For that reason, the topic is better understood through balanced analysis than through celebration alone. Questions of standards, governance, and responsible use frequently appear alongside technical discussion.",1,chatgpt,126,E
874,Human computer interaction,"From an educational perspective, human computer interaction is usually defined as a domain that human computer interaction studies how people use digital systems and how interfaces can be designed effectively. Its central concepts often involve usability, interaction design, and the careful use of accessibility. The topic matters because it influences research, professional practice, and public policy in multiple sectors. In practice, hCI guides the design of apps, websites, kiosks, and assistive technologies. Good interaction design can improve efficiency, inclusion, satisfaction, and safety. For students, this makes the topic a useful foundation for understanding wider developments in the discipline.",1,chatgpt,98,B
629,Genetics,"A critical view of genetics recognizes both its practical value and the problems that accompany its expansion. The field deepens understanding of life processes and supports precision medicine. At the same time, privacy, discrimination, and interpretation of complex results require caution. Important ideas in the area include DNA, inheritance, as well as variation. A concrete example is that genetic testing can help identify inherited disease risks and guide medical research. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. This is why the field remains visible in education, industry, and wider social debate. For that reason, the topic is better understood through balanced analysis than through celebration alone.",1,chatgpt,115,E
619,Cryptocurrency,"Individual coin ownership records are stored in a digital ledger or blockchain, which is a computerized database that uses a consensus mechanism to secure transaction records, control the creation of additional coins, and verify the transfer of coin ownership. The two most common consensus mechanisms are proof of work and proof of stake. Despite the name, which has come to describe many of the fungible blockchain tokens that have been created, cryptocurrencies are not considered to be currencies in the traditional sense, and varying legal treatments have been applied to them in various jurisdictions, including classification as commodities, securities, and currencies. Cryptocurrencies are generally viewed as a distinct asset class in practice.",0,wikipedia,112,
464,Education technology,"A critical view of education technology recognizes both its practical value and the problems that accompany its expansion. It can increase flexibility, personalization, and access to learning resources. Even so, digital divides, poor design, and overreliance on platforms may reduce its value. Key concepts include learning platforms, digital pedagogy, and assessment tools. Schools use education technology for online quizzes, interactive lessons, and learning analytics. It remains important because developments in the field affect both specialized work and everyday systems. This is why the field remains visible in education, industry, and wider social debate. For that reason, the topic is better understood through balanced analysis than through celebration alone.",1,chatgpt,108,E
228,Operating system,"Operating system is commonly described as an area of study that an operating system is the core software that manages hardware resources and provides services for applications and users. Its central concepts often involve process management, memory management, and the careful use of file systems. Its significance lies in the way it connects theory with practical decision-making and institutional change. In practice, desktop, mobile, and server platforms all depend on operating systems for stable operation. Supporters often point out that a well-designed operating system coordinates hardware efficiently and supports usability. Overall, it is best seen.",1,chatgpt,95,A
313,Virtual reality,"A critical view of virtual reality recognizes both its practical value and the problems that accompany its expansion. Supporters often point out that vR allows safe practice and vivid experiences that may be difficult in physical settings. At the same time, motion discomfort, equipment cost, and content limitations remain practical barriers. Key concepts include immersion, simulation, and head-mounted displays. A concrete example is that training simulators, games, and therapeutic experiences are common VR applications. It remains important because developments in the field affect both specialized work and everyday systems. The subject also crosses disciplinary boundaries, which helps explain its broad appeal and practical reach. A careful assessment therefore requires attention to both opportunity and limitation, rather than simple optimism. The field is shaped by changing tools, new evidence, and the practical demands of implementation.",1,chatgpt,134,E
